CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,Profession_Status
1105,Female,96,64713,84,Entertainment,2,7,Valid
1106,Female,65,90414,55,Artist,1,5,Valid
1107,Female,82,171100,34,Executive,0,5,Valid
1108,Male,36,187305,85,Engineer,6,7,Valid
1109,Female,30,139758,46,Lawyer,0,6,Valid
1110,Female,96,91226,56,Healthcare,0,5,Valid
1111,Female,69,143928,30,Engineer,9,7,Valid
1112,Female,34,92366,14,Healthcare,0,6,Valid
1113,Male,74,175041,25,Artist,4,1,Valid
1114,Male,97,147301,93,Lawyer,1,5,Valid
1115,Male,56,119296,49,Engineer,0,7,Valid
1116,Female,30,126306,44,Artist,0,1,Valid
1117,Male,13,100647,49,Executive,1,3,Valid
1118,Female,95,168663,16,Engineer,11,5,Valid
1119,Female,2,105391,42,Executive,1,7,Valid
1120,Female,78,175179,43,Executive,9,4,Valid
1121,Female,54,165019,12,Entertainment,1,2,Valid
1122,Female,85,68212,26,Healthcare,7,4,Valid
1123,Male,13,64572,71,Artist,1,2,Valid
1124,Female,85,92591,99,Artist,8,2,Valid
1125,Female,41,69730,97,Artist,1,4,Valid
1126,Female,25,156793,57,Unknown,2,4,Invalid
1127,Female,74,56848,41,Artist,5,1,Valid
1128,Male,8,148450,55,Healthcare,0,6,Valid
1129,Male,62,150619,32,Artist,10,6,Valid
1130,Male,52,100261,10,Artist,1,6,Valid
1131,Female,36,109895,56,Healthcare,5,2,Valid
1132,Male,11,152684,24,Lawyer,0,3,Valid
1133,Female,84,133765,83,Artist,1,3,Valid
1134,Female,99,57677,99,Lawyer,0,5,Valid
1135,Female,51,112358,27,Artist,0,6,Valid
1136,Female,57,73845,52,Artist,1,7,Valid
1137,Male,92,89531,42,Healthcare,6,2,Valid
1138,Male,29,118092,100,Entertainment,7,3,Valid
1139,Male,62,144242,49,Entertainment,1,4,Valid
1140,Female,43,140876,90,Entertainment,0,4,Valid
1141,Male,72,76888,26,Unknown,0,1,Invalid
1142,Female,28,116644,88,Artist,6,3,Valid
1143,Female,57,143021,3,Executive,5,4,Valid
1144,Female,86,145679,91,Lawyer,9,6,Valid
1145,Female,26,64398,7,Lawyer,1,6,Valid
1146,Female,13,104512,40,Unknown,9,3,Invalid
1147,Male,1,71564,68,Artist,1,5,Valid
1148,Female,89,122707,64,Homemaker,2,3,Valid
1149,Female,91,51733,96,Healthcare,0,5,Valid
1150,Female,67,138087,63,Unknown,1,7,Invalid
1151,Male,63,147278,51,Lawyer,0,4,Valid
1152,Female,90,187339,62,Healthcare,0,6,Valid
1153,Female,87,129972,97,Executive,1,6,Valid
1154,Female,89,151176,55,Healthcare,1,2,Valid
1155,Female,34,74358,60,Artist,0,6,Valid
1156,Male,89,83953,82,Healthcare,0,3,Valid
1157,Male,31,62925,24,Engineer,1,6,Valid
1158,Male,55,65257,93,Doctor,2,3,Valid
1159,Female,3,188557,4,Healthcare,9,2,Valid
1160,Male,64,163783,84,Healthcare,3,1,Valid
1161,Female,1,108342,97,Doctor,0,3,Valid
1162,Female,20,155951,21,Healthcare,7,4,Valid
1163,Female,18,183071,29,Artist,7,4,Valid
1164,Female,83,124104,20,Healthcare,4,6,Valid
1165,Female,21,136747,3,Healthcare,1,1,Valid
1166,Male,19,189498,18,Artist,4,1,Valid
1167,Female,74,76149,48,Artist,9,6,Valid
1168,Female,44,185550,54,Artist,0,1,Valid
1169,Female,52,119567,19,Artist,5,2,Valid
1170,Female,14,79806,30,Engineer,1,6,Valid
1171,Male,10,180774,66,Entertainment,1,5,Valid
1172,Female,80,90142,50,Lawyer,1,2,Valid
1173,Female,82,184481,84,Executive,0,2,Valid
1174,Female,32,66089,75,Artist,6,3,Valid
1175,Female,16,60044,83,Artist,4,1,Valid
1176,Male,61,52543,23,Executive,0,6,Valid
1177,Male,57,50429,23,Artist,0,1,Valid
1178,Male,95,178228,45,Engineer,1,2,Valid
1179,Female,38,161130,98,Artist,8,3,Valid
1180,Male,70,87976,38,Lawyer,1,6,Valid
1181,Female,40,179150,91,Artist,5,2,Valid
1182,Female,92,163442,32,Executive,1,6,Valid
1183,Female,73,108159,18,Entertainment,8,7,Valid
1184,Female,62,73419,14,Healthcare,0,1,Valid
1185,Female,12,138425,78,Doctor,11,6,Valid
1186,Male,65,54431,93,Healthcare,1,7,Valid
1187,Female,88,168437,81,Artist,2,2,Valid
1188,Female,55,71322,54,Entertainment,1,6,Valid
1189,Female,99,122548,14,Unknown,2,5,Invalid
1190,Female,20,141428,32,Entertainment,1,5,Valid
1191,Male,97,142214,32,Artist,7,4,Valid
1192,Female,93,62590,43,Artist,9,6,Valid
1193,Male,84,172523,83,Artist,6,2,Valid
1194,Female,16,157588,76,Executive,2,6,Valid
1195,Female,10,143313,57,Doctor,4,7,Valid
1196,Female,59,119833,38,Doctor,1,2,Valid
1197,Female,54,70803,35,Entertainment,0,5,Valid
1198,Male,82,139008,47,Artist,1,4,Valid
1199,Male,83,126669,53,Artist,1,6,Valid
1200,Male,87,122722,10,Executive,9,4,Valid
1201,Male,1,79800,47,Artist,0,1,Valid
1202,Male,89,100155,5,Healthcare,6,1,Valid
1203,Female,32,110846,49,Artist,0,2,Valid
1204,Female,1,106841,69,Entertainment,0,3,Valid
1205,Female,54,117181,66,Doctor,12,5,Valid
1206,Female,56,86898,76,Healthcare,0,6,Valid
1207,Female,31,143241,81,Executive,4,7,Valid
1208,Female,26,146028,33,Healthcare,0,5,Valid
1209,Male,7,165287,65,Doctor,1,3,Valid
1210,Female,60,132486,9,Artist,1,2,Valid
1211,Male,92,96424,74,Artist,8,5,Valid
1212,Female,93,151468,41,Artist,1,5,Valid
1213,Female,8,76561,79,Healthcare,0,1,Valid
1214,Female,81,125316,81,Lawyer,0,6,Valid
1215,Male,21,109373,22,Entertainment,4,2,Valid
1216,Male,96,135042,12,Artist,0,7,Valid
1217,Female,78,59784,81,Artist,3,3,Valid
1218,Male,86,140687,63,Artist,1,2,Valid
1219,Male,1,182927,55,Healthcare,1,1,Valid
1220,Female,62,175534,44,Artist,1,6,Valid
1221,Male,68,170957,6,Lawyer,1,3,Valid
1222,Male,70,81197,76,Artist,0,4,Valid
1223,Female,21,104888,8,Healthcare,0,4,Valid
1224,Male,74,184838,18,Unknown,8,5,Invalid
1225,Female,62,139588,66,Executive,0,2,Valid
1226,Male,22,126543,45,Homemaker,0,3,Valid
1227,Female,87,177260,45,Entertainment,14,2,Valid
1228,Male,44,156823,42,Healthcare,9,5,Valid
1229,Female,27,183201,52,Engineer,8,6,Valid
1230,Female,95,84925,46,Artist,4,6,Valid
1231,Male,89,69719,47,Artist,9,2,Valid
1232,Female,41,61355,13,Healthcare,1,3,Valid
1233,Male,41,156014,49,Doctor,14,5,Valid
1234,Male,21,184088,21,Entertainment,11,7,Valid
1235,Female,59,158372,98,Artist,1,1,Valid
1236,Female,64,135742,67,Healthcare,1,7,Valid
1237,Female,38,145704,82,Unknown,0,4,Invalid
1238,Female,70,157307,23,Executive,4,3,Valid
1239,Female,25,88064,73,Executive,1,5,Valid
1240,Female,3,167226,59,Homemaker,3,1,Valid
1241,Female,70,153821,8,Unknown,1,4,Invalid
1242,Male,29,170669,78,Doctor,9,5,Valid
1243,Male,88,93555,13,Artist,3,3,Valid
1244,Female,20,101941,18,Healthcare,1,3,Valid
1245,Female,58,78795,44,Engineer,0,6,Valid
1246,Female,70,55875,94,Engineer,0,5,Valid
1247,Female,44,177513,81,Lawyer,1,5,Valid
1248,Female,87,100850,83,Doctor,0,3,Valid
1249,Female,0,143082,63,Entertainment,0,7,Valid
1250,Female,96,85447,4,Artist,9,6,Valid
1251,Female,75,114213,33,Doctor,9,4,Valid
1252,Male,14,161120,69,Executive,0,1,Valid
1253,Female,8,186682,86,Entertainment,1,1,Valid
1254,Male,58,105302,75,Doctor,0,3,Valid
1255,Female,5,133400,47,Engineer,0,6,Valid
1256,Male,70,56432,23,Engineer,0,5,Valid
1257,Female,49,136467,72,Healthcare,3,3,Valid
1258,Male,60,189945,20,Engineer,0,5,Valid
1259,Female,25,163966,48,Lawyer,1,5,Valid
1260,Male,47,52152,17,Artist,0,3,Valid
1261,Male,53,145720,62,Homemaker,12,7,Valid
1262,Male,24,188034,61,Healthcare,1,5,Valid
1263,Female,46,127911,3,Homemaker,9,2,Valid
1264,Female,70,174114,31,Lawyer,1,1,Valid
1265,Male,53,144489,10,Artist,14,3,Valid
1266,Male,63,77440,47,Lawyer,0,5,Valid
1267,Female,24,86119,44,Artist,1,6,Valid
1268,Female,5,100056,49,Entertainment,1,3,Valid
1269,Male,7,66686,50,Artist,8,7,Valid
1270,Female,71,74696,41,Doctor,1,6,Valid
1271,Male,23,65641,50,Entertainment,4,5,Valid
1272,Female,0,61228,81,Entertainment,1,6,Valid
1273,Female,2,138529,87,Healthcare,0,4,Valid
1274,Female,72,152405,4,Artist,1,4,Valid
1275,Male,18,157757,84,Doctor,0,4,Valid
1276,Male,11,166361,59,Engineer,6,4,Valid
1277,Female,95,67227,30,Artist,1,7,Valid
1278,Male,20,161156,88,Engineer,0,4,Valid
1279,Female,58,170647,70,Healthcare,1,7,Valid
1280,Female,67,161646,36,Healthcare,0,2,Valid
1281,Male,43,98016,18,Healthcare,9,6,Valid
1282,Male,36,50526,19,Artist,0,6,Valid
1283,Male,2,175208,43,Executive,8,4,Valid
1284,Female,35,97721,48,Engineer,0,7,Valid
1285,Female,81,142013,81,Entertainment,3,4,Valid
1286,Male,84,166737,76,Artist,0,3,Valid
1287,Female,18,62651,13,Entertainment,0,2,Valid
1288,Female,54,179546,4,Homemaker,8,4,Valid
1289,Female,98,51866,81,Artist,12,7,Valid
1290,Female,75,86297,42,Executive,9,4,Valid
1291,Female,98,65031,23,Artist,0,4,Valid
1292,Male,94,69383,25,Entertainment,0,2,Valid
1293,Male,24,70733,63,Artist,5,3,Valid
1294,Female,47,187898,89,Artist,6,2,Valid
1295,Female,40,116001,55,Engineer,1,4,Valid
1296,Male,68,87040,4,Artist,9,1,Valid
1297,Female,18,180956,74,Artist,2,2,Valid
1298,Female,83,115517,82,Healthcare,0,6,Valid
1299,Male,34,76979,46,Lawyer,1,3,Valid
1300,Male,81,50798,56,Artist,10,5,Valid
1301,Female,61,146350,43,Artist,1,3,Valid
1302,Female,77,81112,61,Healthcare,5,3,Valid
1303,Male,52,80605,20,Doctor,1,6,Valid
1304,Male,40,171949,11,Doctor,1,6,Valid
1305,Male,93,159006,26,Artist,8,6,Valid
1306,Female,45,177368,96,Healthcare,1,2,Valid
1307,Female,83,187643,3,Artist,1,1,Valid
1308,Male,23,93841,25,Lawyer,0,7,Valid
1309,Male,15,131061,92,Healthcare,0,7,Valid
1310,Male,79,146130,20,Entertainment,6,6,Valid
1311,Male,80,84471,79,Doctor,1,5,Valid
1312,Female,35,144485,15,Entertainment,0,4,Valid
1313,Female,39,158638,78,Healthcare,2,5,Valid
1314,Male,4,96693,28,Entertainment,0,4,Valid
1315,Female,83,129507,93,Healthcare,4,7,Valid
1316,Female,94,114510,39,Healthcare,0,4,Valid
1317,Female,33,109396,17,Unknown,1,2,Invalid
1318,Female,12,149031,96,Artist,10,5,Valid
1319,Female,77,66256,13,Lawyer,1,2,Valid
1320,Female,48,118285,69,Doctor,8,4,Valid
1321,Male,97,128723,58,Artist,4,5,Valid
1322,Female,28,178285,91,Artist,4,7,Valid
1323,Female,99,144176,74,Unknown,7,2,Invalid
1324,Male,27,82474,31,Artist,9,3,Valid
1325,Female,95,159010,84,Lawyer,6,2,Valid
1326,Female,6,76164,83,Artist,6,2,Valid
1327,Male,18,77873,49,Executive,6,5,Valid
1328,Male,42,53392,89,Artist,6,4,Valid
1329,Male,50,168898,41,Artist,9,7,Valid
1330,Male,86,128917,7,Homemaker,5,5,Valid
1331,Male,69,185067,49,Lawyer,5,4,Valid
1332,Male,23,132183,76,Artist,10,3,Valid
1333,Female,82,82060,46,Healthcare,7,1,Valid
1334,Female,97,133614,58,Artist,7,4,Valid
1335,Male,42,94844,64,Unknown,7,6,Invalid
1336,Female,75,76474,5,Doctor,5,5,Valid
1337,Female,14,94655,9,Healthcare,8,1,Valid
1338,Male,3,60933,30,Doctor,8,1,Valid
1339,Male,16,79257,82,Healthcare,6,2,Valid
1340,Female,45,125677,36,Entertainment,5,2,Valid
1341,Female,23,127971,56,Artist,1,5,Valid
1342,Male,38,76103,62,Executive,9,3,Valid
1343,Female,45,114741,96,Artist,0,5,Valid
1344,Female,82,157994,92,Artist,1,1,Valid
1345,Male,73,93786,44,Entertainment,3,1,Valid
1346,Male,36,75178,41,Entertainment,1,7,Valid
1347,Male,13,175267,81,Healthcare,1,4,Valid
1348,Female,96,99263,100,Healthcare,8,1,Valid
1349,Female,83,52590,3,Healthcare,0,4,Valid
1350,Male,33,170959,75,Artist,0,4,Valid
1351,Male,68,135076,60,Engineer,1,5,Valid
1352,Male,88,167112,34,Lawyer,0,1,Valid
1353,Female,87,184639,12,Doctor,1,6,Valid
1354,Female,88,172369,80,Artist,6,6,Valid
1355,Female,43,124256,67,Unknown,1,7,Invalid
1356,Female,64,89972,92,Artist,10,6,Valid
1357,Male,96,67799,42,Entertainment,1,6,Valid
1358,Female,72,176074,70,Doctor,1,7,Valid
1359,Male,48,167517,27,Artist,2,7,Valid
1360,Female,64,77914,11,Artist,1,6,Valid
1361,Female,8,57605,81,Doctor,0,2,Valid
1362,Female,52,86365,70,Engineer,1,7,Valid
1363,Male,3,93883,39,Healthcare,1,2,Valid
1364,Female,44,131091,62,Artist,4,1,Valid
1365,Male,14,87222,14,Healthcare,8,4,Valid
1366,Female,50,117076,45,Doctor,1,2,Valid
1367,Male,53,150925,1,Healthcare,1,2,Valid
1368,Female,31,149379,100,Lawyer,0,3,Valid
1369,Female,31,138644,94,Engineer,4,3,Valid
1370,Male,97,148493,42,Doctor,4,7,Valid
1371,Male,27,84658,66,Lawyer,4,6,Valid
1372,Male,2,111618,99,Lawyer,6,5,Valid
1373,Male,81,108759,60,Artist,7,6,Valid
1374,Male,64,186203,73,Artist,10,5,Valid
1375,Female,11,147258,59,Lawyer,10,2,Valid
1376,Female,78,132983,67,Healthcare,7,7,Valid
1377,Male,72,149092,39,Engineer,8,1,Valid
1378,Male,36,163845,84,Doctor,5,7,Valid
1379,Male,97,117777,67,Artist,5,5,Valid
1380,Male,88,131584,18,Artist,7,3,Valid
1381,Female,21,123904,91,Artist,7,5,Valid
1382,Female,62,89801,88,Artist,5,4,Valid
1383,Male,73,173466,57,Entertainment,10,5,Valid
1384,Female,34,55690,4,Unknown,4,6,Invalid
1385,Female,50,104467,72,Unknown,5,1,Invalid
1386,Male,39,100419,19,Artist,5,4,Valid
1387,Female,82,62951,47,Lawyer,8,2,Valid
1388,Male,39,118554,1,Lawyer,4,6,Valid
1389,Female,13,140673,49,Artist,6,7,Valid
1390,Female,68,75561,87,Healthcare,5,3,Valid
1391,Female,77,147306,50,Healthcare,6,6,Valid
1392,Female,35,111871,30,Doctor,10,1,Valid
1393,Male,5,112884,43,Healthcare,0,6,Valid
1394,Female,47,121267,58,Engineer,1,1,Valid
1395,Female,48,151519,93,Artist,7,2,Valid
1396,Female,34,105448,40,Artist,0,5,Valid
1397,Female,20,92048,91,Healthcare,1,1,Valid
1398,Male,61,99980,94,Healthcare,10,1,Valid
1399,Male,16,84003,68,Artist,9,6,Valid
1400,Male,2,110889,95,Executive,1,2,Valid
1401,Female,52,82478,95,Executive,10,1,Valid
1402,Male,99,139685,20,Healthcare,1,4,Valid
1403,Female,84,182374,62,Entertainment,0,6,Valid
1404,Female,58,119366,94,Engineer,4,2,Valid
1405,Female,91,53788,57,Doctor,0,2,Valid
1406,Female,1,90341,92,Doctor,0,2,Valid
1407,Female,67,118348,94,Engineer,1,7,Valid
1408,Male,56,137428,87,Artist,0,2,Valid
1409,Female,62,106982,53,Entertainment,1,7,Valid
1410,Female,12,98532,52,Doctor,0,6,Valid
1411,Female,38,120825,24,Executive,9,7,Valid
1412,Female,51,58006,83,Executive,1,5,Valid
1413,Male,20,106941,73,Artist,1,1,Valid
1414,Male,43,129782,31,Entertainment,1,2,Valid
1415,Male,93,121513,90,Engineer,0,6,Valid
1416,Female,54,79925,30,Healthcare,0,3,Valid
1417,Male,23,112089,74,Healthcare,7,7,Valid
1418,Female,1,138656,27,Unknown,3,4,Invalid
1419,Female,64,146794,90,Healthcare,8,3,Valid
1420,Female,55,75033,30,Engineer,5,5,Valid
1421,Female,85,149969,78,Executive,0,6,Valid
1422,Female,20,124852,39,Healthcare,5,5,Valid
1423,Male,73,154837,42,Executive,8,4,Valid
1424,Female,53,145678,55,Executive,0,1,Valid
1425,Female,7,137354,89,Artist,8,7,Valid
1426,Female,50,136660,48,Entertainment,1,3,Valid
1427,Female,12,63334,99,Artist,0,6,Valid
1428,Male,37,62893,29,Executive,1,5,Valid
1429,Male,78,163514,89,Doctor,9,2,Valid
1430,Male,29,145934,40,Unknown,10,2,Invalid
1431,Female,54,119223,58,Lawyer,10,7,Valid
1432,Male,89,127479,18,Doctor,10,2,Valid
1433,Female,25,136146,98,Artist,6,6,Valid
1434,Female,14,76001,46,Artist,7,3,Valid
1435,Female,12,84885,24,Healthcare,6,2,Valid
1436,Female,18,82812,1,Artist,6,2,Valid
1437,Male,74,51260,43,Entertainment,5,5,Valid
1438,Male,21,159572,42,Healthcare,5,5,Valid
1439,Male,9,130186,88,Artist,9,7,Valid
1440,Female,49,176954,57,Artist,5,6,Valid
1441,Male,58,85908,99,Artist,5,4,Valid
1442,Female,16,75831,5,Healthcare,10,7,Valid
1443,Female,55,123045,56,Engineer,7,3,Valid
1444,Female,31,161211,10,Lawyer,9,1,Valid
1445,Female,59,81702,27,Unknown,6,4,Invalid
1446,Female,25,173043,3,Artist,8,6,Valid
1447,Male,63,126380,90,Artist,6,1,Valid
1448,Female,60,128205,27,Healthcare,6,5,Valid
1449,Female,41,181355,73,Artist,10,3,Valid
1450,Female,84,97931,70,Healthcare,9,7,Valid
1451,Male,72,146432,25,Artist,6,1,Valid
1452,Female,97,125731,41,Artist,6,4,Valid
1453,Female,43,132701,70,Healthcare,5,2,Valid
1454,Female,63,116095,8,Artist,5,1,Valid
1455,Female,7,135773,42,Artist,9,5,Valid
1456,Male,54,136417,45,Healthcare,9,6,Valid
1457,Male,27,80783,82,Artist,9,3,Valid
1458,Male,28,182580,60,Executive,6,6,Valid
1459,Female,84,143567,48,Artist,7,2,Valid
1460,Male,71,85908,85,Entertainment,5,4,Valid
1461,Female,88,139806,99,Entertainment,4,4,Valid
1462,Female,75,77269,24,Artist,8,1,Valid
1463,Female,96,105968,65,Engineer,4,5,Valid
1464,Female,83,125660,19,Engineer,10,4,Valid
1465,Female,86,98444,76,Entertainment,7,4,Valid
1466,Male,60,179503,9,Artist,4,3,Valid
1467,Female,5,60575,14,Engineer,5,2,Valid
1468,Female,65,75685,19,Unknown,7,3,Invalid
1469,Female,49,85374,45,Artist,8,5,Valid
1470,Female,78,128642,19,Unknown,5,6,Invalid
1471,Male,25,182292,78,Artist,7,5,Valid
1472,Female,5,124702,94,Artist,10,3,Valid
1473,Female,58,127833,2,Artist,7,7,Valid
1474,Female,80,178866,97,Artist,8,4,Valid
1475,Female,94,183643,51,Artist,5,5,Valid
1476,Male,62,113306,4,Executive,5,6,Valid
1477,Male,20,84008,77,Artist,8,4,Valid
1478,Male,85,85758,35,Lawyer,10,4,Valid
1479,Female,72,63128,45,Engineer,8,7,Valid
1480,Male,95,70174,6,Executive,10,6,Valid
1481,Female,97,170133,42,Engineer,5,5,Valid
1482,Female,25,165978,42,Artist,7,3,Valid
1483,Female,17,149727,78,Artist,7,3,Valid
1484,Female,19,147052,86,Unknown,9,4,Invalid
1485,Female,59,113389,79,Doctor,4,6,Valid
1486,Male,30,111690,73,Entertainment,10,4,Valid
1487,Female,63,184830,60,Doctor,9,3,Valid
1488,Female,23,91549,23,Artist,4,3,Valid
1489,Female,97,94629,17,Unknown,6,3,Invalid
1490,Female,97,167558,99,Artist,4,7,Valid
1491,Male,94,119189,57,Artist,9,3,Valid
1492,Female,28,96207,67,Artist,5,5,Valid
1493,Male,21,85339,6,Doctor,4,7,Valid
1494,Female,25,111942,7,Artist,5,5,Valid
1495,Female,48,157003,45,Engineer,5,4,Valid
1496,Female,53,117123,23,Artist,9,7,Valid
1497,Female,97,172747,76,Artist,7,2,Valid
1498,Male,33,157358,52,Healthcare,7,4,Valid
1499,Male,5,156655,20,Entertainment,4,5,Valid
1500,Male,72,166043,93,Doctor,7,6,Valid
1501,Male,40,67768,15,Doctor,10,6,Valid
1502,Male,34,171353,34,Doctor,8,4,Valid
1503,Female,63,116971,76,Executive,7,5,Valid
1504,Female,85,97822,38,Doctor,5,3,Valid
1505,Female,86,117203,83,Healthcare,10,3,Valid
1506,Female,63,88720,100,Artist,10,1,Valid
1507,Female,9,173233,18,Unknown,5,1,Invalid
1508,Female,76,139447,36,Artist,8,7,Valid
1509,Male,19,179269,93,Entertainment,6,3,Valid
1510,Female,84,136254,90,Engineer,5,6,Valid
1511,Male,38,174594,56,Executive,8,2,Valid
1512,Female,1,100429,19,Entertainment,9,1,Valid
1513,Female,30,73107,48,Artist,9,1,Valid
1514,Female,86,98344,25,Artist,6,6,Valid
1515,Male,21,163509,21,Healthcare,10,1,Valid
1516,Male,15,116204,16,Engineer,8,2,Valid
1517,Female,87,95853,53,Healthcare,9,1,Valid
1518,Male,40,156411,70,Artist,6,5,Valid
1519,Male,2,72889,36,Homemaker,5,7,Valid
1520,Female,63,106691,79,Healthcare,9,3,Valid
1521,Male,26,144832,42,Artist,5,3,Valid
1522,Male,29,132297,53,Entertainment,8,1,Valid
1523,Female,7,170345,3,Executive,9,5,Valid
1524,Male,28,157383,13,Lawyer,8,2,Valid
1525,Female,99,150782,18,Executive,8,2,Valid
1526,Male,69,143987,87,Healthcare,10,5,Valid
1527,Female,13,129659,59,Entertainment,6,7,Valid
1528,Male,73,104826,36,Healthcare,5,1,Valid
1529,Female,4,181471,59,Healthcare,10,4,Valid
1530,Female,42,152547,56,Artist,7,4,Valid
1531,Male,43,85347,9,Doctor,1,1,Valid
1532,Female,79,122828,32,Executive,0,5,Valid
1533,Male,18,107794,17,Engineer,0,5,Valid
1534,Male,39,152566,11,Entertainment,1,7,Valid
1535,Female,41,91715,99,Entertainment,0,3,Valid
1536,Female,60,99222,48,Artist,1,6,Valid
1537,Female,39,70280,99,Engineer,0,4,Valid
1538,Female,90,70030,86,Healthcare,1,2,Valid
1539,Female,83,102083,24,Artist,1,1,Valid
1540,Female,92,166163,87,Engineer,8,5,Valid
1541,Female,6,182871,27,Engineer,8,6,Valid
1542,Male,50,187545,61,Executive,4,6,Valid
1543,Male,90,182910,86,Entertainment,0,1,Valid
1544,Female,13,174530,30,Lawyer,1,6,Valid
1545,Female,27,115438,37,Artist,0,6,Valid
1546,Female,93,93964,80,Artist,4,2,Valid
1547,Female,61,180341,75,Healthcare,1,3,Valid
1548,Female,91,107323,1,Engineer,7,7,Valid
1549,Female,79,119435,55,Entertainment,0,7,Valid
1550,Female,80,68341,22,Artist,13,6,Valid
1551,Female,16,95365,60,Artist,0,5,Valid
1552,Male,4,131093,79,Lawyer,1,7,Valid
1553,Female,34,100621,3,Healthcare,1,1,Valid
1554,Male,10,116521,47,Doctor,0,2,Valid
1555,Female,3,136316,88,Executive,0,3,Valid
1556,Male,96,172039,51,Lawyer,0,6,Valid
1557,Female,48,70844,22,Entertainment,0,3,Valid
1558,Male,25,100964,96,Unknown,1,6,Invalid
1559,Female,98,128037,39,Entertainment,6,2,Valid
1560,Male,84,97081,75,Unknown,1,3,Invalid
1561,Male,88,92247,47,Unknown,0,6,Invalid
1562,Male,86,129914,92,Artist,1,3,Valid
1563,Female,0,94014,53,Engineer,9,5,Valid
1564,Female,56,138864,93,Artist,0,5,Valid
1565,Male,6,169299,46,Unknown,1,5,Invalid
1566,Male,2,119097,40,Healthcare,0,7,Valid
1567,Female,73,68161,23,Doctor,1,2,Valid
1568,Female,38,181108,32,Homemaker,1,1,Valid
1569,Male,37,87764,59,Engineer,9,7,Valid
1570,Female,41,102543,54,Artist,7,3,Valid
1571,Male,94,139417,13,Artist,1,3,Valid
1572,Female,57,81802,29,Homemaker,9,1,Valid
1573,Female,96,102788,51,Artist,0,1,Valid
1574,Female,59,163179,19,Healthcare,1,7,Valid
1575,Male,87,71318,22,Healthcare,1,3,Valid
1576,Male,55,63683,34,Healthcare,3,1,Valid
1577,Female,16,189689,37,Healthcare,8,5,Valid
1578,Male,82,121610,36,Artist,0,5,Valid
1579,Female,83,150682,25,Artist,1,1,Valid
1580,Female,96,124550,46,Unknown,0,3,Invalid
1581,Male,55,148875,99,Artist,0,4,Valid
1582,Male,6,107117,44,Artist,1,3,Valid
1583,Male,33,109223,43,Engineer,1,5,Valid
1584,Female,0,120899,7,Unknown,2,6,Invalid
1585,Female,27,101948,31,Artist,0,5,Valid
1586,Male,72,143169,58,Engineer,0,4,Valid
1587,Female,13,167619,4,Healthcare,7,6,Valid
1588,Female,19,181795,59,Healthcare,3,5,Valid
1589,Female,48,186445,41,Engineer,0,1,Valid
1590,Female,58,102205,24,Artist,1,1,Valid
1591,Female,21,52326,69,Healthcare,0,2,Valid
1592,Male,91,82992,5,Entertainment,1,5,Valid
1593,Male,44,145520,55,Homemaker,1,7,Valid
1594,Female,80,104820,96,Artist,2,4,Valid
1595,Female,28,69025,79,Entertainment,0,2,Valid
1596,Male,74,164976,89,Entertainment,0,4,Valid
1597,Female,79,178576,51,Executive,5,5,Valid
1598,Female,42,72415,52,Unknown,0,5,Invalid
1599,Male,80,112146,24,Entertainment,0,3,Valid
1600,Male,8,144830,43,Artist,0,1,Valid
1601,Female,24,51661,79,Entertainment,0,7,Valid
1602,Female,71,152910,90,Artist,1,6,Valid
1603,Male,1,114556,64,Entertainment,0,7,Valid
1604,Male,0,143455,62,Healthcare,1,6,Valid
1605,Male,30,173096,92,Healthcare,0,3,Valid
1606,Female,52,121172,97,Healthcare,5,4,Valid
1607,Female,34,56492,15,Homemaker,8,1,Valid
1608,Male,64,156422,39,Entertainment,1,7,Valid
1609,Male,17,131863,94,Artist,1,7,Valid
1610,Male,71,118096,36,Lawyer,0,3,Valid
1611,Male,87,149685,30,Executive,9,6,Valid
1612,Female,68,89765,28,Artist,0,7,Valid
1613,Female,14,177701,49,Entertainment,0,6,Valid
1614,Male,24,64738,67,Artist,0,6,Valid
1615,Female,10,92734,28,Lawyer,1,4,Valid
1616,Female,53,146877,47,Healthcare,4,3,Valid
1617,Female,39,62935,60,Artist,0,7,Valid
1618,Female,16,67178,17,Entertainment,8,3,Valid
1619,Female,64,115754,35,Engineer,1,3,Valid
1620,Female,41,186470,21,Artist,0,7,Valid
1621,Male,16,100939,34,Healthcare,7,6,Valid
1622,Female,94,86172,55,Artist,4,4,Valid
1623,Female,40,184222,17,Healthcare,0,2,Valid
1624,Male,81,71543,1,Entertainment,1,4,Valid
1625,Female,18,174836,63,Healthcare,0,4,Valid
1626,Female,78,130706,72,Unknown,3,6,Invalid
1627,Male,8,74407,100,Doctor,0,6,Valid
1628,Male,64,130055,46,Healthcare,2,1,Valid
1629,Male,45,88707,81,Healthcare,0,5,Valid
1630,Male,99,162762,52,Healthcare,1,1,Valid
1631,Male,59,154821,77,Doctor,0,2,Valid
1632,Male,53,57248,66,Lawyer,5,5,Valid
1633,Female,66,99902,54,Engineer,10,2,Valid
1634,Female,1,165711,50,Artist,1,2,Valid
1635,Male,73,97455,55,Unknown,6,4,Invalid
1636,Female,34,93866,43,Entertainment,9,2,Valid
1637,Female,1,141307,17,Healthcare,1,3,Valid
1638,Male,73,172011,9,Doctor,1,5,Valid
1639,Male,90,68138,18,Healthcare,2,7,Valid
